generation=0, runtime=5.80s, best_objective=1455571.107500, note=start
generation=1124, runtime=11280.71s, best_objective=1454827.872800, note=checkpoint
generation=1125, runtime=11286.95s, best_objective=1454827.872800, note=checkpoint
generation=1126, runtime=11292.92s, best_objective=1454827.872800, note=checkpoint
generation=1127, runtime=11298.98s, best_objective=1454827.872800, note=checkpoint
generation=1128, runtime=11305.09s, best_objective=1454827.872800, note=checkpoint
generation=1129, runtime=11311.24s, best_objective=1454827.872800, note=checkpoint
generation=1130, runtime=11317.34s, best_objective=1454827.872800, note=checkpoint
generation=1131, runtime=11323.44s, best_objective=1454827.872800, note=checkpoint
generation=1132, runtime=11329.63s, best_objective=1454827.872800, note=checkpoint
generation=1133, runtime=11335.57s, best_objective=1454827.872800, note=checkpoint
generation=1134, runtime=11341.69s, best_objective=1454827.872800, note=checkpoint
generation=1135, runtime=11347.70s, best_objective=1454827.872800, note=checkpoint
generation=1136, runtime=11353.67s, best_objective=1454827.872800, note=checkpoint
generation=1137, runtime=11367.20s, best_objective=1454827.872800, note=checkpoint
generation=1138, runtime=11374.34s, best_objective=1454827.872800, note=checkpoint
generation=1139, runtime=11380.80s, best_objective=1454827.872800, note=checkpoint
generation=1140, runtime=11388.86s, best_objective=1454827.872800, note=checkpoint
generation=1141, runtime=11396.09s, best_objective=1454827.872800, note=checkpoint
generation=1142, runtime=11404.16s, best_objective=1454827.872800, note=checkpoint
generation=1143, runtime=11412.23s, best_objective=1454827.872800, note=checkpoint
generation=1144, runtime=11418.07s, best_objective=1454827.872800, note=checkpoint
generation=1145, runtime=11424.29s, best_objective=1454827.872800, note=checkpoint
generation=1146, runtime=11430.49s, best_objective=1454827.872800, note=checkpoint
generation=1147, runtime=11436.85s, best_objective=1454827.872800, note=checkpoint
generation=1148, runtime=11443.39s, best_objective=1454827.872800, note=checkpoint
generation=1149, runtime=11450.04s, best_objective=1454827.872800, note=checkpoint
generation=1150, runtime=11456.16s, best_objective=1454827.872800, note=elitism 1/3
generation=1150, runtime=11456.17s, best_objective=1454827.872800, note=elitism 2/3
generation=1150, runtime=11456.19s, best_objective=1454827.872800, note=elitism 3/3
generation=1150, runtime=11456.19s, best_objective=1454827.872800, note=checkpoint
generation=1151, runtime=11462.98s, best_objective=1454827.872800, note=checkpoint
generation=1152, runtime=11470.30s, best_objective=1454827.872800, note=checkpoint
generation=1153, runtime=11476.74s, best_objective=1454827.872800, note=checkpoint
generation=1154, runtime=11483.93s, best_objective=1454827.872800, note=checkpoint
generation=1155, runtime=11491.11s, best_objective=1454827.872800, note=checkpoint
generation=1156, runtime=11498.09s, best_objective=1454827.872800, note=checkpoint
generation=1157, runtime=11504.23s, best_objective=1454827.872800, note=checkpoint
generation=1158, runtime=11510.57s, best_objective=1454827.872800, note=checkpoint
generation=1159, runtime=11516.73s, best_objective=1454827.872800, note=checkpoint
generation=1160, runtime=11523.01s, best_objective=1454827.872800, note=checkpoint
generation=1161, runtime=11529.56s, best_objective=1454827.872800, note=checkpoint
generation=1162, runtime=11535.84s, best_objective=1454827.872800, note=checkpoint
generation=1163, runtime=11542.00s, best_objective=1454827.872800, note=checkpoint
generation=1164, runtime=11548.36s, best_objective=1454827.872800, note=checkpoint
generation=1165, runtime=11555.14s, best_objective=1454827.872800, note=checkpoint
generation=1166, runtime=11561.48s, best_objective=1454827.872800, note=checkpoint
generation=1167, runtime=11567.76s, best_objective=1454827.872800, note=checkpoint
generation=1168, runtime=11573.79s, best_objective=1454827.872800, note=checkpoint
generation=1169, runtime=11580.11s, best_objective=1454827.872800, note=checkpoint
generation=1170, runtime=11586.45s, best_objective=1454827.872800, note=checkpoint
generation=1171, runtime=11592.73s, best_objective=1454827.872800, note=checkpoint
generation=1172, runtime=11599.40s, best_objective=1454827.872800, note=checkpoint
generation=1173, runtime=11605.61s, best_objective=1454827.872800, note=checkpoint
generation=1174, runtime=11612.59s, best_objective=1454827.872800, note=checkpoint
generation=1175, runtime=11619.01s, best_objective=1454827.872800, note=checkpoint
generation=1176, runtime=11625.46s, best_objective=1454827.872800, note=checkpoint
generation=1177, runtime=11631.85s, best_objective=1454827.872800, note=checkpoint
generation=1178, runtime=11638.79s, best_objective=1454827.872800, note=checkpoint
generation=1179, runtime=11645.50s, best_objective=1454827.872800, note=checkpoint
generation=1180, runtime=11651.54s, best_objective=1454827.872800, note=checkpoint
generation=1181, runtime=11657.86s, best_objective=1454827.872800, note=checkpoint
generation=1182, runtime=11663.85s, best_objective=1454827.872800, note=checkpoint
generation=1183, runtime=11670.07s, best_objective=1454827.872800, note=checkpoint
generation=1184, runtime=11676.47s, best_objective=1454827.872800, note=checkpoint
generation=1185, runtime=11682.86s, best_objective=1454827.872800, note=checkpoint
generation=1186, runtime=11689.92s, best_objective=1454827.872800, note=checkpoint
generation=1187, runtime=11696.21s, best_objective=1454827.872800, note=checkpoint
generation=1188, runtime=11702.74s, best_objective=1454827.872800, note=checkpoint
generation=1189, runtime=11709.23s, best_objective=1454827.872800, note=checkpoint
generation=1190, runtime=11715.50s, best_objective=1454827.872800, note=checkpoint
generation=1191, runtime=11722.29s, best_objective=1454827.872800, note=checkpoint
generation=1192, runtime=11728.36s, best_objective=1454827.872800, note=checkpoint
generation=1193, runtime=11734.73s, best_objective=1454827.872800, note=checkpoint
generation=1194, runtime=11741.06s, best_objective=1454827.872800, note=checkpoint
generation=1195, runtime=11747.34s, best_objective=1454827.872800, note=checkpoint
generation=1196, runtime=11753.74s, best_objective=1454827.872800, note=checkpoint
generation=1197, runtime=11760.17s, best_objective=1454827.872800, note=checkpoint
generation=1198, runtime=11766.31s, best_objective=1454827.872800, note=checkpoint
generation=1199, runtime=11772.57s, best_objective=1454827.872800, note=checkpoint
generation=1200, runtime=11778.89s, best_objective=1454827.872800, note=elitism 1/3
generation=1200, runtime=11778.90s, best_objective=1454827.872800, note=elitism 2/3
generation=1200, runtime=11778.91s, best_objective=1454827.872800, note=elitism 3/3
generation=1200, runtime=11778.92s, best_objective=1454827.872800, note=checkpoint
generation=1201, runtime=11785.04s, best_objective=1454827.872800, note=checkpoint
generation=1202, runtime=11791.27s, best_objective=1454827.872800, note=checkpoint
generation=1203, runtime=11797.82s, best_objective=1454827.872800, note=checkpoint
generation=1204, runtime=11803.79s, best_objective=1454827.872800, note=checkpoint
generation=1205, runtime=11809.91s, best_objective=1454827.872800, note=checkpoint
generation=1206, runtime=11815.90s, best_objective=1454827.872800, note=checkpoint
generation=1207, runtime=11822.01s, best_objective=1454827.872800, note=checkpoint
generation=1208, runtime=11828.29s, best_objective=1454827.872800, note=checkpoint
generation=1209, runtime=11834.41s, best_objective=1454827.872800, note=checkpoint
generation=1210, runtime=11840.71s, best_objective=1454827.872800, note=checkpoint
generation=1211, runtime=11846.75s, best_objective=1454827.872800, note=checkpoint
generation=1212, runtime=11852.92s, best_objective=1454827.872800, note=checkpoint
generation=1213, runtime=11859.19s, best_objective=1454827.872800, note=checkpoint
generation=1214, runtime=11865.44s, best_objective=1454827.872800, note=checkpoint
generation=1215, runtime=11871.80s, best_objective=1454827.872800, note=checkpoint
generation=1216, runtime=11877.92s, best_objective=1454827.872800, note=checkpoint
generation=1217, runtime=11884.20s, best_objective=1454827.872800, note=checkpoint
generation=1218, runtime=11890.26s, best_objective=1454827.872800, note=checkpoint
generation=1219, runtime=11896.79s, best_objective=1454827.872800, note=checkpoint
generation=1220, runtime=11904.60s, best_objective=1454827.872800, note=checkpoint
generation=1221, runtime=11910.85s, best_objective=1454827.872800, note=checkpoint
generation=1222, runtime=11916.92s, best_objective=1454827.872800, note=checkpoint
generation=1223, runtime=11923.25s, best_objective=1454827.872800, note=checkpoint
generation=1224, runtime=11930.34s, best_objective=1454827.872800, note=checkpoint
generation=1225, runtime=11936.91s, best_objective=1454827.872800, note=checkpoint
generation=1226, runtime=11943.13s, best_objective=1454827.872800, note=checkpoint
generation=1227, runtime=11949.30s, best_objective=1454827.872800, note=checkpoint
generation=1228, runtime=11955.45s, best_objective=1454827.872800, note=checkpoint
generation=1229, runtime=11961.93s, best_objective=1454827.872800, note=checkpoint
generation=1230, runtime=11968.06s, best_objective=1454827.872800, note=checkpoint
generation=1231, runtime=11974.22s, best_objective=1454827.872800, note=checkpoint
generation=1232, runtime=11980.55s, best_objective=1454827.872800, note=checkpoint
generation=1233, runtime=11986.93s, best_objective=1454827.872800, note=checkpoint
generation=1234, runtime=11993.16s, best_objective=1454827.872800, note=checkpoint
generation=1235, runtime=11999.15s, best_objective=1454827.872800, note=checkpoint
generation=1236, runtime=12005.15s, best_objective=1454827.872800, note=checkpoint
generation=1237, runtime=12011.45s, best_objective=1454827.872800, note=checkpoint
generation=1238, runtime=12017.62s, best_objective=1454827.872800, note=checkpoint
generation=1239, runtime=12023.68s, best_objective=1454827.872800, note=checkpoint
generation=1240, runtime=12029.87s, best_objective=1454827.872800, note=checkpoint
generation=1241, runtime=12036.38s, best_objective=1454827.872800, note=checkpoint
generation=1242, runtime=12042.67s, best_objective=1454827.872800, note=checkpoint
generation=1243, runtime=12048.85s, best_objective=1454827.872800, note=checkpoint
generation=1244, runtime=12055.12s, best_objective=1454827.872800, note=checkpoint
generation=1245, runtime=12061.18s, best_objective=1454827.872800, note=checkpoint
generation=1246, runtime=12067.31s, best_objective=1454827.872800, note=checkpoint
generation=1247, runtime=12073.55s, best_objective=1454827.872800, note=checkpoint
generation=1248, runtime=12079.75s, best_objective=1454827.872800, note=checkpoint
generation=1249, runtime=12085.68s, best_objective=1454827.872800, note=checkpoint
generation=1250, runtime=12091.73s, best_objective=1454827.872800, note=elitism 1/3
generation=1250, runtime=12091.74s, best_objective=1454827.872800, note=elitism 2/3
generation=1250, runtime=12091.75s, best_objective=1454827.872800, note=elitism 3/3
generation=1250, runtime=12091.76s, best_objective=1454827.872800, note=checkpoint
generation=1251, runtime=12098.09s, best_objective=1454827.872800, note=checkpoint
generation=1252, runtime=12104.23s, best_objective=1454827.872800, note=checkpoint
generation=1253, runtime=12110.45s, best_objective=1454827.872800, note=checkpoint
generation=1254, runtime=12116.53s, best_objective=1454827.872800, note=checkpoint
generation=1255, runtime=12122.61s, best_objective=1454827.872800, note=checkpoint
generation=1256, runtime=12128.88s, best_objective=1454827.872800, note=checkpoint
generation=1257, runtime=12135.02s, best_objective=1454827.872800, note=checkpoint
generation=1258, runtime=12141.10s, best_objective=1454827.872800, note=checkpoint
generation=1259, runtime=12147.27s, best_objective=1454827.872800, note=checkpoint
generation=1260, runtime=12153.35s, best_objective=1454827.872800, note=checkpoint
generation=1261, runtime=12159.49s, best_objective=1454827.872800, note=checkpoint
generation=1262, runtime=12165.66s, best_objective=1454827.872800, note=checkpoint
generation=1263, runtime=12171.60s, best_objective=1454827.872800, note=checkpoint
generation=1264, runtime=12177.99s, best_objective=1454827.872800, note=checkpoint
generation=1265, runtime=12184.11s, best_objective=1454827.872800, note=checkpoint
generation=1266, runtime=12190.20s, best_objective=1454827.872800, note=checkpoint
generation=1267, runtime=12196.44s, best_objective=1454827.872800, note=checkpoint
generation=1268, runtime=12202.50s, best_objective=1454827.872800, note=checkpoint
generation=1269, runtime=12208.53s, best_objective=1454827.872800, note=checkpoint
generation=1270, runtime=12214.84s, best_objective=1454827.872800, note=checkpoint
generation=1271, runtime=12221.25s, best_objective=1454827.872800, note=checkpoint
generation=1272, runtime=12227.40s, best_objective=1454827.872800, note=checkpoint
generation=1273, runtime=12233.66s, best_objective=1454827.872800, note=checkpoint
generation=1274, runtime=12239.85s, best_objective=1454827.872800, note=checkpoint
generation=1275, runtime=12246.16s, best_objective=1454827.872800, note=checkpoint
generation=1276, runtime=12252.28s, best_objective=1454827.872800, note=checkpoint
generation=1277, runtime=12259.49s, best_objective=1454827.872800, note=checkpoint
generation=1278, runtime=12266.07s, best_objective=1454827.872800, note=checkpoint
generation=1279, runtime=12272.30s, best_objective=1454827.872800, note=checkpoint
generation=1280, runtime=12278.77s, best_objective=1454827.872800, note=checkpoint
generation=1281, runtime=12284.99s, best_objective=1454827.872800, note=checkpoint
generation=1282, runtime=12291.14s, best_objective=1454827.872800, note=checkpoint
generation=1283, runtime=12297.45s, best_objective=1454827.872800, note=checkpoint
generation=1284, runtime=12303.52s, best_objective=1454827.872800, note=checkpoint
generation=1285, runtime=12309.72s, best_objective=1454827.872800, note=checkpoint
generation=1286, runtime=12316.17s, best_objective=1454827.872800, note=checkpoint
generation=1287, runtime=12322.40s, best_objective=1454827.872800, note=checkpoint
generation=1288, runtime=12328.70s, best_objective=1454827.872800, note=checkpoint
generation=1289, runtime=12334.92s, best_objective=1454827.872800, note=checkpoint
generation=1290, runtime=12341.79s, best_objective=1454827.872800, note=checkpoint
generation=1291, runtime=12348.10s, best_objective=1454827.872800, note=checkpoint
generation=1292, runtime=12354.36s, best_objective=1454827.872800, note=checkpoint
generation=1293, runtime=12360.36s, best_objective=1454827.872800, note=checkpoint
generation=1294, runtime=12366.38s, best_objective=1454827.872800, note=checkpoint
generation=1295, runtime=12372.46s, best_objective=1454827.872800, note=checkpoint
generation=1296, runtime=12378.64s, best_objective=1454827.872800, note=checkpoint
generation=1297, runtime=12384.80s, best_objective=1454827.872800, note=checkpoint
generation=1298, runtime=12390.94s, best_objective=1454827.872800, note=checkpoint
generation=1299, runtime=12397.13s, best_objective=1454827.872800, note=checkpoint
generation=1300, runtime=12403.25s, best_objective=1454827.872800, note=elitism 1/3
generation=1300, runtime=12403.26s, best_objective=1454827.872800, note=elitism 2/3
generation=1300, runtime=12403.27s, best_objective=1454827.872800, note=elitism 3/3
generation=1300, runtime=12403.28s, best_objective=1454827.872800, note=checkpoint
generation=1301, runtime=12410.01s, best_objective=1454827.872800, note=checkpoint
generation=1302, runtime=12416.38s, best_objective=1454827.872800, note=checkpoint
generation=1303, runtime=12422.49s, best_objective=1454827.872800, note=checkpoint
generation=1304, runtime=12428.68s, best_objective=1454827.872800, note=checkpoint
generation=1305, runtime=12434.75s, best_objective=1454827.872800, note=checkpoint
generation=1306, runtime=12441.07s, best_objective=1454827.872800, note=checkpoint
generation=1307, runtime=12447.09s, best_objective=1454827.872800, note=checkpoint
generation=1308, runtime=12453.13s, best_objective=1454827.872800, note=checkpoint
generation=1309, runtime=12459.39s, best_objective=1454827.872800, note=checkpoint
generation=1310, runtime=12465.33s, best_objective=1454827.872800, note=checkpoint
generation=1311, runtime=12471.54s, best_objective=1454827.872800, note=checkpoint
generation=1312, runtime=12477.79s, best_objective=1454827.872800, note=checkpoint
generation=1313, runtime=12483.79s, best_objective=1454827.872800, note=checkpoint
generation=1314, runtime=12490.07s, best_objective=1454827.872800, note=checkpoint
generation=1315, runtime=12496.37s, best_objective=1454827.872800, note=checkpoint
generation=1316, runtime=12502.51s, best_objective=1454827.872800, note=checkpoint
generation=1317, runtime=12508.63s, best_objective=1454827.872800, note=checkpoint
generation=1318, runtime=12514.65s, best_objective=1454827.872800, note=checkpoint
generation=1319, runtime=12520.82s, best_objective=1454827.872800, note=checkpoint
generation=1320, runtime=12526.84s, best_objective=1454827.872800, note=checkpoint
generation=1321, runtime=12532.94s, best_objective=1454827.872800, note=checkpoint
generation=1322, runtime=12539.28s, best_objective=1454827.872800, note=checkpoint
generation=1323, runtime=12545.49s, best_objective=1454827.872800, note=checkpoint
generation=1324, runtime=12552.04s, best_objective=1454827.872800, note=checkpoint
generation=1325, runtime=12558.38s, best_objective=1454827.872800, note=checkpoint
generation=1326, runtime=12564.29s, best_objective=1454827.872800, note=checkpoint
generation=1327, runtime=12570.84s, best_objective=1454827.872800, note=checkpoint
generation=1328, runtime=12577.37s, best_objective=1454827.872800, note=checkpoint
generation=1329, runtime=12583.67s, best_objective=1454827.872800, note=checkpoint
generation=1330, runtime=12590.24s, best_objective=1454827.872800, note=checkpoint
generation=1331, runtime=12596.48s, best_objective=1454827.872800, note=checkpoint
generation=1332, runtime=12602.54s, best_objective=1454827.872800, note=checkpoint
generation=1333, runtime=12608.65s, best_objective=1454827.872800, note=checkpoint
generation=1334, runtime=12614.72s, best_objective=1454827.872800, note=checkpoint
generation=1335, runtime=12621.10s, best_objective=1454827.872800, note=checkpoint
generation=1336, runtime=12627.27s, best_objective=1454827.872800, note=checkpoint
generation=1337, runtime=12633.29s, best_objective=1454827.872800, note=checkpoint
generation=1338, runtime=12639.62s, best_objective=1454827.872800, note=checkpoint
generation=1339, runtime=12645.96s, best_objective=1454827.872800, note=checkpoint
generation=1340, runtime=12652.32s, best_objective=1454827.872800, note=checkpoint
generation=1341, runtime=12658.75s, best_objective=1454827.872800, note=checkpoint
generation=1342, runtime=12664.62s, best_objective=1454827.872800, note=checkpoint
generation=1343, runtime=12670.96s, best_objective=1454827.872800, note=checkpoint
generation=1344, runtime=12677.12s, best_objective=1454827.872800, note=checkpoint
generation=1345, runtime=12683.12s, best_objective=1454827.872800, note=checkpoint
generation=1346, runtime=12689.62s, best_objective=1454827.872800, note=checkpoint
generation=1347, runtime=12695.73s, best_objective=1454827.872800, note=checkpoint
generation=1348, runtime=12701.88s, best_objective=1454827.872800, note=checkpoint
generation=1349, runtime=12708.36s, best_objective=1454827.872800, note=checkpoint
generation=1350, runtime=12714.51s, best_objective=1454827.872800, note=elitism 1/3
generation=1350, runtime=12714.52s, best_objective=1454827.872800, note=elitism 2/3
generation=1350, runtime=12714.53s, best_objective=1454827.872800, note=elitism 3/3
generation=1350, runtime=12714.54s, best_objective=1454827.872800, note=checkpoint
generation=1351, runtime=12720.63s, best_objective=1454827.872800, note=checkpoint
generation=1352, runtime=12726.94s, best_objective=1454827.872800, note=checkpoint
generation=1353, runtime=12733.09s, best_objective=1454827.872800, note=checkpoint
generation=1354, runtime=12739.15s, best_objective=1454827.872800, note=checkpoint
generation=1355, runtime=12745.44s, best_objective=1454827.872800, note=checkpoint
generation=1356, runtime=12751.63s, best_objective=1454827.872800, note=checkpoint
generation=1357, runtime=12757.99s, best_objective=1454827.872800, note=checkpoint
generation=1358, runtime=12763.96s, best_objective=1454827.872800, note=checkpoint
generation=1359, runtime=12770.03s, best_objective=1454827.872800, note=checkpoint
generation=1360, runtime=12776.05s, best_objective=1454827.872800, note=checkpoint
generation=1361, runtime=12782.25s, best_objective=1454827.872800, note=checkpoint
generation=1362, runtime=12788.31s, best_objective=1454827.872800, note=checkpoint
generation=1363, runtime=12794.27s, best_objective=1454827.872800, note=checkpoint
generation=1364, runtime=12800.49s, best_objective=1454827.872800, note=checkpoint
generation=1365, runtime=12806.82s, best_objective=1454827.872800, note=checkpoint
generation=1366, runtime=12812.79s, best_objective=1454827.872800, note=checkpoint
generation=1367, runtime=12818.81s, best_objective=1454827.872800, note=checkpoint
generation=1368, runtime=12825.30s, best_objective=1454827.872800, note=checkpoint
generation=1369, runtime=12832.06s, best_objective=1454827.872800, note=checkpoint
generation=1370, runtime=12838.34s, best_objective=1454827.872800, note=checkpoint
generation=1371, runtime=12844.91s, best_objective=1454827.872800, note=checkpoint
generation=1372, runtime=12851.40s, best_objective=1454827.872800, note=checkpoint
generation=1373, runtime=12857.59s, best_objective=1454827.872800, note=checkpoint
generation=1374, runtime=12863.78s, best_objective=1454827.872800, note=checkpoint
generation=1375, runtime=12870.08s, best_objective=1454827.872800, note=checkpoint
generation=1376, runtime=12876.25s, best_objective=1454827.872800, note=checkpoint
generation=1377, runtime=12882.44s, best_objective=1454827.872800, note=checkpoint
generation=1378, runtime=12888.98s, best_objective=1454827.872800, note=checkpoint
generation=1379, runtime=12895.04s, best_objective=1454827.872800, note=checkpoint
generation=1380, runtime=12901.45s, best_objective=1454827.872800, note=checkpoint
generation=1381, runtime=12907.89s, best_objective=1454827.872800, note=checkpoint
generation=1382, runtime=12914.02s, best_objective=1454827.872800, note=checkpoint
generation=1383, runtime=12920.60s, best_objective=1454827.872800, note=checkpoint
generation=1384, runtime=12926.91s, best_objective=1454827.872800, note=checkpoint
generation=1385, runtime=12933.51s, best_objective=1454827.872800, note=checkpoint
generation=1386, runtime=12940.60s, best_objective=1454827.872800, note=checkpoint
generation=1387, runtime=12946.94s, best_objective=1454827.872800, note=checkpoint
generation=1388, runtime=12951.33s, best_objective=1454827.872800, note=checkpoint
generation=1389, runtime=12954.68s, best_objective=1454827.872800, note=checkpoint
generation=1390, runtime=12958.02s, best_objective=1454827.872800, note=checkpoint
generation=1391, runtime=12961.34s, best_objective=1454827.872800, note=checkpoint
generation=1392, runtime=12964.57s, best_objective=1454827.872800, note=checkpoint
generation=1393, runtime=12967.77s, best_objective=1454827.872800, note=checkpoint
generation=1394, runtime=12970.99s, best_objective=1454827.872800, note=checkpoint
generation=1395, runtime=12974.90s, best_objective=1454827.872800, note=checkpoint
generation=1396, runtime=12978.50s, best_objective=1454827.872800, note=checkpoint
generation=1397, runtime=12982.43s, best_objective=1454827.872800, note=checkpoint
generation=1398, runtime=12985.75s, best_objective=1454827.872800, note=checkpoint
generation=1399, runtime=12989.57s, best_objective=1454827.872800, note=checkpoint
generation=1400, runtime=12993.57s, best_objective=1454827.872800, note=elitism 1/3
generation=1400, runtime=12993.58s, best_objective=1454827.872800, note=elitism 2/3
generation=1400, runtime=12993.59s, best_objective=1454827.872800, note=elitism 3/3
generation=1400, runtime=12993.60s, best_objective=1454827.872800, note=checkpoint
generation=1401, runtime=12997.47s, best_objective=1454827.872800, note=checkpoint
generation=1402, runtime=13001.17s, best_objective=1454827.872800, note=checkpoint
generation=1403, runtime=13004.55s, best_objective=1454827.872800, note=checkpoint
generation=1404, runtime=13008.14s, best_objective=1454827.872800, note=checkpoint
generation=1405, runtime=13011.68s, best_objective=1454827.872800, note=checkpoint
generation=1406, runtime=13015.27s, best_objective=1454827.872800, note=checkpoint
generation=1407, runtime=13018.73s, best_objective=1454827.872800, note=checkpoint
generation=1408, runtime=13022.29s, best_objective=1454827.872800, note=checkpoint
generation=1409, runtime=13025.68s, best_objective=1454827.872800, note=checkpoint
generation=1410, runtime=13029.10s, best_objective=1454827.872800, note=checkpoint
generation=1411, runtime=13032.53s, best_objective=1454827.872800, note=checkpoint
generation=1412, runtime=13036.25s, best_objective=1454827.872800, note=checkpoint
generation=1413, runtime=13039.65s, best_objective=1454827.872800, note=checkpoint
generation=1414, runtime=13043.15s, best_objective=1454827.872800, note=checkpoint
generation=1415, runtime=13046.49s, best_objective=1454827.872800, note=checkpoint
generation=1416, runtime=13049.81s, best_objective=1454827.872800, note=checkpoint
generation=1417, runtime=13053.23s, best_objective=1454827.872800, note=checkpoint
generation=1418, runtime=13056.96s, best_objective=1454827.872800, note=checkpoint
generation=1419, runtime=13060.36s, best_objective=1454827.872800, note=checkpoint
generation=1420, runtime=13063.97s, best_objective=1454827.872800, note=checkpoint
generation=1421, runtime=13067.47s, best_objective=1454827.872800, note=checkpoint
generation=1422, runtime=13071.10s, best_objective=1454827.872800, note=checkpoint
generation=1423, runtime=13074.86s, best_objective=1454827.872800, note=checkpoint
generation=1424, runtime=13078.23s, best_objective=1454827.872800, note=checkpoint
generation=1425, runtime=13082.12s, best_objective=1454827.872800, note=checkpoint
generation=1426, runtime=13085.58s, best_objective=1454827.872800, note=checkpoint
generation=1427, runtime=13088.96s, best_objective=1454827.872800, note=checkpoint
generation=1428, runtime=13092.30s, best_objective=1454827.872800, note=checkpoint
generation=1429, runtime=13096.11s, best_objective=1454827.872800, note=checkpoint
generation=1430, runtime=13099.52s, best_objective=1454827.872800, note=checkpoint
generation=1431, runtime=13102.89s, best_objective=1454827.872800, note=checkpoint
generation=1432, runtime=13106.41s, best_objective=1454827.872800, note=checkpoint
generation=1433, runtime=13109.86s, best_objective=1454827.872800, note=checkpoint
generation=1434, runtime=13113.86s, best_objective=1454827.872800, note=checkpoint
generation=1435, runtime=13117.49s, best_objective=1454827.872800, note=checkpoint
generation=1436, runtime=13120.94s, best_objective=1454827.872800, note=checkpoint
generation=1437, runtime=13124.44s, best_objective=1454827.872800, note=checkpoint
generation=1438, runtime=13128.04s, best_objective=1454827.872800, note=checkpoint
generation=1439, runtime=13132.08s, best_objective=1454827.872800, note=checkpoint
generation=1440, runtime=13137.81s, best_objective=1454827.872800, note=checkpoint
generation=1441, runtime=13141.98s, best_objective=1454827.872800, note=checkpoint
generation=1442, runtime=13146.22s, best_objective=1454827.872800, note=checkpoint
generation=1443, runtime=13150.70s, best_objective=1454827.872800, note=checkpoint
generation=1444, runtime=13157.87s, best_objective=1454827.872800, note=checkpoint
generation=1445, runtime=13162.18s, best_objective=1454827.872800, note=checkpoint
generation=1446, runtime=13166.75s, best_objective=1454827.872800, note=checkpoint
generation=1447, runtime=13170.62s, best_objective=1454827.872800, note=checkpoint
generation=1448, runtime=13175.18s, best_objective=1454827.872800, note=checkpoint
generation=1449, runtime=13178.81s, best_objective=1454827.872800, note=checkpoint
generation=1450, runtime=13182.14s, best_objective=1454827.872800, note=elitism 1/3
generation=1450, runtime=13182.14s, best_objective=1454827.872800, note=elitism 2/3
generation=1450, runtime=13182.15s, best_objective=1454827.872800, note=elitism 3/3
generation=1450, runtime=13182.15s, best_objective=1454827.872800, note=checkpoint
generation=1451, runtime=13185.58s, best_objective=1454827.872800, note=checkpoint
generation=1452, runtime=13189.23s, best_objective=1454827.872800, note=checkpoint
generation=1453, runtime=13192.60s, best_objective=1454827.872800, note=checkpoint
generation=1454, runtime=13196.45s, best_objective=1454827.872800, note=checkpoint
generation=1455, runtime=13200.26s, best_objective=1454827.872800, note=checkpoint
generation=1456, runtime=13204.51s, best_objective=1454827.872800, note=checkpoint
generation=1457, runtime=13209.06s, best_objective=1454827.872800, note=checkpoint
generation=1458, runtime=13213.09s, best_objective=1454827.872800, note=checkpoint
generation=1459, runtime=13217.20s, best_objective=1454827.872800, note=checkpoint
generation=1460, runtime=13220.64s, best_objective=1454827.872800, note=checkpoint
generation=1461, runtime=13223.99s, best_objective=1454827.872800, note=checkpoint
generation=1462, runtime=13227.42s, best_objective=1454827.872800, note=checkpoint
generation=1463, runtime=13231.82s, best_objective=1454827.872800, note=checkpoint
generation=1464, runtime=13237.08s, best_objective=1454827.872800, note=checkpoint
generation=1465, runtime=13241.82s, best_objective=1454827.872800, note=checkpoint
generation=1466, runtime=13248.03s, best_objective=1454827.872800, note=checkpoint
generation=1467, runtime=13252.52s, best_objective=1454827.872800, note=checkpoint
generation=1468, runtime=13256.35s, best_objective=1454827.872800, note=checkpoint
generation=1469, runtime=13260.19s, best_objective=1454827.872800, note=checkpoint
generation=1470, runtime=13263.60s, best_objective=1454827.872800, note=checkpoint
generation=1471, runtime=13266.93s, best_objective=1454827.872800, note=checkpoint
generation=1472, runtime=13270.50s, best_objective=1454827.872800, note=checkpoint
generation=1473, runtime=13273.89s, best_objective=1454827.872800, note=checkpoint
generation=1474, runtime=13277.50s, best_objective=1454827.872800, note=checkpoint
generation=1475, runtime=13281.09s, best_objective=1454827.872800, note=checkpoint
generation=1476, runtime=13284.50s, best_objective=1454827.872800, note=checkpoint
generation=1477, runtime=13287.80s, best_objective=1454827.872800, note=checkpoint
generation=1478, runtime=13291.41s, best_objective=1454827.872800, note=checkpoint
generation=1479, runtime=13295.80s, best_objective=1454827.872800, note=checkpoint
generation=1480, runtime=13302.24s, best_objective=1454827.872800, note=checkpoint
generation=1481, runtime=13306.86s, best_objective=1454827.872800, note=checkpoint
generation=1482, runtime=13311.70s, best_objective=1454827.872800, note=checkpoint
generation=1483, runtime=13322.44s, best_objective=1454827.872800, note=checkpoint
generation=1484, runtime=13332.38s, best_objective=1454827.872800, note=checkpoint
generation=1485, runtime=13337.74s, best_objective=1454827.872800, note=checkpoint
generation=1486, runtime=13342.46s, best_objective=1454827.872800, note=checkpoint
generation=1487, runtime=13347.50s, best_objective=1454827.872800, note=checkpoint
generation=1488, runtime=13352.78s, best_objective=1454827.872800, note=checkpoint
